Address,Transaction ID,TotalCommitedALGO,Committed Algo Amount,Committed LP Tokens in Algo,Total committed amount eligible for extra rewards in ALGO,Registration Datetime,Beneficiary Address,xGov Controller Address,xGov
WI3IK5AIEUYAHK7LFKU4OCRCGFFK6V5XPG72N3HLIHRHXAMOJORAF7R7JA,IANHKUYPSMOIPDR33SDH2AUJYXFA7AJHKC4BN64JPJ2MIWHOB53A,34609384519,7419000000,27190384519,27190384519,2024-10-14 15:40:57.369210+00:00,,,No
DLVGIFTNHTPJOFROWMPZO43SBXHO3NHJ6UOAUQVEMF54AHLQSACZZNDOIY,AVD6WLHSBJ6DVYHOM4QNII4DLME4SG63XWUBWLU3TXPSG7PU3SFQ,13000000000,0,13000000000,13000000000,2024-10-14 15:40:49.632014+00:00,,,No
NYKMMYLKUXXDWG6DJ5LHFIHDGCWGAMWK26UNCTWO56FQCVK2LTTWK56IYI,AVD6WLHSBJ6DVYHOM4QNII4DLME4SG63XWUBWLU3TXPSG7PU3SFQ,13000000000,0,13000000000,13000000000,2024-10-14 15:40:49.581242+00:00,,,No
U3QFHVTXVORCWTAUTXPGW4ACMYNU5F3BE2FCLPWPI2NZKOH6K66CWVIB2Y,XKBXSCXXGZHE3YLA3XNPWPL6UF4Y2TBLL7CZTWOWOYZTAPGMFRMA,13000000000,0,13000000000,13000000000,2024-10-14 15:40:49.536518+00:00,,,No
GIG32KNL4HDUWPEHDLJXSMPZRICCZKMYZIGCZMEZA2LWZC3G4PMP2U2WVE,XKBXSCXXGZHE3YLA3XNPWPL6UF4Y2TBLL7CZTWOWOYZTAPGMFRMA,13000000000,0,13000000000,13000000000,2024-10-14 15:40:49.473807+00:00,,,No
E35DTM52F7JY3V2GH2MWWV63UGB32LBWLWXM5VPHB3D6XJXAWNXWAHUNQA,XKBXSCXXGZHE3YLA3XNPWPL6UF4Y2TBLL7CZTWOWOYZTAPGMFRMA,13000000000,0,13000000000,13000000000,2024-10-14 15:40:49.363720+00:00,,,No
HP7EP5KDWXY3E7JQY37OGOBQZWFFFEOAKXFX34MJXVCBRBMY33VXHGMODU,PP3PWJ4U7SBCDZFKOIMGSSL5K6CMCOZEBPHNO3J4OYWG6XHNWQBQ,4000000,4000000,0,0,2024-10-14 15:40:10.171700+00:00,,,No
ZXNK2633ORTCLEK3XCLS7OOVXR4WSEOCTE2CL3OZOZE4UQG4ENEUG353ZY,MENKDSSH5UWAL335BP72GQB5LM4PBCI3ZJGDJS6XWXXKKBTR2CFQ,34999999001,34999999001,0,34999999001,2024-10-14 15:39:20.746264+00:00,4RMEAAZHDC2VZ7ILVZKA5GWV2MXODS7TQLSKKW3HS3PS7GAMWLBTJXWLYY,,No
LFC362SDCZKEEO57NXV52CXCOQLC5CIMSWASOVMTDQXOTCYZP463FYD2IM,R5XJ4MXE7G37KV6OBTDOMVBP3WQYSMF4Z5VAY2JF2PRMJEDPXYGA,6120790547,6120790547,0,0,2024-10-14 15:39:15.489949+00:00,,,No
7LITWYH42EPXRNGMDZ3P2SQ7HALJBQGFTRLMXK2VF6NSJZSK5CI3ZL4SUQ,AR4XQRUNCG42UJ6QRBMMCANYAEJSCDSU4H2EGHSDQURQSY7Z3QRQ,10000000,10000000,0,0,2024-10-14 15:39:12.213897+00:00,,,No
M2OMQIOMVU3T6P7U65PFRIYJNB3K47LK7GUGPOCDQRR37AS7IR7IZX2MRU,QIWFD4V6LJJQDLOVKCVRYOPVC2INMY4ATIXP6JUZ2VD33CIERHSQ,10000000,10000000,0,0,2024-10-14 15:38:29.102088+00:00,,,No
H6Y6QWPS5DGJ3WCMTV6MV63DGFB3CYSBVEJICZGNHF6QO77RM7ONQH4SGA,UOUM3M2QHMQHGQUDUMBLVEJY6NRSC7RUNJOX53FVZ45WGFKVBJIA,102000000,102000000,0,102000000,2024-10-14 15:38:15.253303+00:00,QO3AGZZBVOQG5NPVYDNG3HY4KIAKUVRHORQ74O33B3FZF6LO4MPOVOVFKU,,No
Q2NNOXYTE375N5YXMKJI54B3ZEVZHO7RQ4KHLPZD6GIBXVW5KWTHT5XN6I,ECK2WGCXIWOFYBA5GUPXX4E575BZLYIYK7GV2LHKXJT2UZ6PCUPQ,1000000000,1000000000,0,0,2024-10-14 15:37:43.775921+00:00,,,No
I7ZHUC4BR72BV26SOMN6WDIRDYOOWMIHP7VVN5PNPOYGJIPGN7JEQP2VVA,RA6Z6ZI2VDYOZWX2LCBONNYFCJOMIYEAXQ6OQQQ5KUWJOPGXV27A,102700000000,102700000000,0,102700000000,2024-10-14 15:37:37.376079+00:00,GW3GPRJQ5WWIM6B3JZ7OYYAWM243PYQ563I3Q4ET3LA5EDLDS7K4HJXHNM,,No
ORBXLWZIUMRE7VASTY2KAK7AAK7DWHDC474NRDAMR5WYQFF4NXYPHAUNZM,PFUNFKD6QYAPWMZUTXRI255VD6LXTVQ3DDY4H5DXE675KF7OH4NQ,200000000000,200000000000,0,0,2024-10-14 15:37:11.913898+00:00,,,No
YAN4U3CJWRVLTG3FNUGF5H6SYE4L6WVXEAKKLMPGQAKNTW65RORMRDJCOU,DYBP5HWVRCGWE53EQ423FRKSW4IQEKISGN266KRCKSYTHSM5P6QQ,10000000,10000000,0,0,2024-10-14 15:37:06.693706+00:00,,,No
VPACUHLC5OJA76UNAFFZUUHPTLIXCTMKXPTK3UCFAY26XYV6OTHO2LDH7A,R2KLNONS4CN23O3GUPZTGV6ZHCF5FWESW3BVU5AILFKISH7XOZ7A,76000000000,76000000000,0,76000000000,2024-10-14 15:36:57.967170+00:00,GSR5SPFVILNB2C7MYA2S6JYDN5OBEHD4NLOJVDSVCOVW3ZUVLFJSBSI3DU,,No
LUK4WVJIISSXQF5ASN5242XNXCR67UQMF6VP5KFYHSMGHYYIDXLTXRH4XU,RAPM6Z2NRK3LJJA4SHNIIYCBLFZP7JMGPPHXHXNZHL5MBS6RRALA,125000000000,125000000000,0,125000000000,2024-10-14 15:36:34.477408+00:00,HMBMZLZXBQB5IT77VVRLO46GWDFHI656ACRQM6R4GBBABZ4ZMTSL4KMSTM,,No
4LBQ3D3VVHFR6XXJQZKCUB2U5J63UTBL5FBMLHFRCGVKGRLMKC6LK2AUYU,H3EDVCNGS64XXHZGA6CDYTWKV6LHFZD45LFFBL4DGQ6BSE5PIROQ,17620000000,17620000000,0,17620000000,2024-10-14 15:36:22.195388+00:00,3ELPWYWJCEK6J5S3JXSL4YWIODTHJ6RBRVV32DK4Z5ZV6XZGAVXAH54GYA,,No
OQO7DYD4SIIUNZLYTFEOURW2YOF3JY4W6ARY7YON3MBKPACQ2GCEBZOTF4,DXVBTMYXUSKLIBCHDEV2FBLXM27MDCRAMF7ZYMCLBM6LPRDYDZFQ,144585313,100000000,44585313,44585313,2024-10-14 15:36:10.742390+00:00,,,No
J77JNUR5VLDRFB4YUYJFCLXTCYARJ4V42KELEAOG6ZMF2OD7UH2VXZF2HI,DRROR52ZJAISEW7W62WUSUB626IRYZ2FEMGJWWMVZ55CG6XVOZ4A,2347375955,449000000,1898375955,1898375955,2024-10-14 15:35:59.348240+00:00,,,No
RBLW3QETFQ752YXDADTQQXV23V35QMFS5W5VB5WD6RPHQSM7ANT7AXU23Q,GCMEWPVGCU67DTBCE2TSBPCOBEU2ZZ7WUXTGOT36K5HYMK7WL7AQ,125000000000,125000000000,0,125000000000,2024-10-14 15:35:08.355458+00:00,HMBMYVBW3UDQYSTDBRRV5T6A7QW65GTUJS62OFETHZXKSLXTXCVJPDZHWU,,No
2MDTAEHILJ6W3HHDBPTHFJQFRZRIW55SFLSG4UJYRHBGKL3AWNPDSR7CGI,CCBGQGYTRGNJG74AVEIAOSKMRQPTSK2BIQWLKBUWXHVULNZJ6SAQ,100000000,100000000,0,0,2024-10-14 15:35:08.288190+00:00,,,No
3QQWMB5EDWG7EE5SQZW6CWPI6SHLMFEUNUDMBYC2TFK75IVKDRQTRVL3RE,6FQK5AHAMBIWMMUOOGFVZVT2VB42SPNVVFD5OKCWDL2NW5Y5OUXQ,66000000,66000000,0,0,2024-10-14 15:35:02.366858+00:00,,,No
6BZ4G2SWPJ2TVXXF3TEHSU262BBZDTAZGMIQKRPDFUDIEKVHKRJUT63OQI,ZEVDPUJ52HZMFFFFLPZ7WCBTY26C3FWD6SSMD5FYYGOX4LM667MA,459000000000,459000000000,0,459000000000,2024-10-14 15:35:02.293241+00:00,QLEKN2UIUBVZ2N7Y3HAGJFN3MMH4WJ5WOGPJNCH3A6D6NV7XEBJORHMN2I,,No
SQMJW766NV7MEAJORHRIWWFEKCW6CDXSB5WZDIFXJFH2FH64QHEGZ2D3C4,SFHEZPBVY7XSXTOUJ6WA4HXZFRVAHAC75AGS2RTSMJMKEA3SEVVA,87515958,0,87515958,87515958,2024-10-14 15:34:58.642019+00:00,QHIYNEQSKWZKLW6AY3QSEQNJ4BIUHSCJ4XZJDLEC7VVK6FXLMWJV23G2SA,,No
QMD23RTSM73ZDO6F6KN7CCNZFT4R5WMQB4U5XLBGGJE4K4WEA56VP6O36U,YIA5TMDULYXUO5Q2QPTAHN5NZSQ535RAJOJEYN7I2PNAQXVJSY3Q,35000000000,35000000000,0,35000000000,2024-10-14 15:34:35.694158+00:00,G6T54KMWYTRAO7LGPAQSNIHXAKDOYZRXJDKCDC4WJAXPPUVSIKZX7EPU7M,,No
D2P2BSFQZZMEALS6IXIJY3PFVW3UHV7VGPQYOQZ4QGXOUP7WB4JC2R2XFE,BXU3XVSM5EPN7RIBJ2MNRZMHCGKYLN4FAODHONECLZGWLJJM3FIA,93720000000,93720000000,0,0,2024-10-14 15:34:25.117560+00:00,,,No
J4CKRAWTRK7XSGZIQ3KMQCOQBPLO45AIJPQK4ZB4P7BFQ27FAMV7BYGPJI,7EM5LSSLFO4WKTIGUP6KCDV7TVTYPKTPVATQEKP65USXZCO22CFQ,1643170179,0,1643170179,1643170179,2024-10-14 15:34:16.684814+00:00,,,No
E3ONTIVC2MCHXIECID57IXCYP2IGEPDP65BGHPFNOFRH7SQENOFEW52VPQ,QR2ZEABS756P4EJK226SZC4MCYH4Z54DNZOJZDPL5I7TZPKXPJKQ,38875473,0,38875473,38875473,2024-10-14 15:34:16.648605+00:00,QHIYNEQSKWZKLW6AY3QSEQNJ4BIUHSCJ4XZJDLEC7VVK6FXLMWJV23G2SA,,No
7N2Y6MR5MP3G7FXKWFC6OGPXRF6RNFDYF2DSNKAPXKP2M3X7YAOMQ4YGPY,4JN7AKKS27ILRJGTUP4FJFO3EQ5NCHULODDAQZJMEKACBAVAKWPQ,125000000000,125000000000,0,125000000000,2024-10-14 15:33:53.686540+00:00,HMBMXN7SQBN7PEN3ROKBHF4TO4QNQC4BPS7OKDQIVJ6YERTIHFBANF7DAE,,No
VWL7YJUO5BZY6F5TWIEKRZPQDMQ7GP4LEVTZGV6UKPHDPYDZ24EVRSXYPQ,6BMAIRPSQATRSDMID2A4SHI5KM3MWDSJBPMJ4MSZY6YOIFJG33EQ,184154099,0,184154099,184154099,2024-10-14 15:33:32.749731+00:00,QHIYNEQSKWZKLW6AY3QSEQNJ4BIUHSCJ4XZJDLEC7VVK6FXLMWJV23G2SA,,No
RKTWI4ENA4Z3AM5LYUSW647AMSDJLT5WDXRZS3IMOMC3B6AQA6S7SOFZDI,JLYVZVJYPIRSAAV3RV5PAMHGAABCL5DWGPOWTLJRXGO7T4ZPOJWA,793452499,100000000,693452499,693452499,2024-10-14 15:33:30.568787+00:00,,,No
ZE76C6TQXHKYFYEOI2TBOKALO2H73FNMA3AHSPEWJFIUTH5I7HV4RQCPY4,TJCLZMBW6ATA7UIBPDFPZPVEANA74TXY6GDR7ZMOSSGGU342YZ5Q,3208272599,0,3208272599,3208272599,2024-10-14 15:33:25.208978+00:00,,,No
ODRST36VH72LVTTMOCWYRZMAMJ7WX3PTCHB2FCVWK56TL7DJQIMFR2AKXE,JIO7B3YHZ4HHRNA7TARLQE2Q424HXT4JMFBBAYIBVWLWVW53GKFQ,1841396488,0,1841396488,1841396488,2024-10-14 15:33:02.380391+00:00,ODRST36VH72LVTTMOCWYRZMAMJ7WX3PTCHB2FCVWK56TL7DJQIMFR2AKXE,,No
UJV37HKE5NNIIOCIFSHWC7M4UW4JQT2EYXCKMTG7TMNOAHEIPRMMI5PBFQ,FNACJ6AF4UX6B7KMZAHMS2QFORG34H7CAFAVB2PHNVW6SUO4PDMA,60000000000,60000000000,0,60000000000,2024-10-14 15:33:02.336694+00:00,CEPA4ULPSIPKINBGTPWJOUZNXJWAD3NR4CWKM6LHB7RLRHHAIJHJRO5UFA,,No
MEDTAZG5P2RGFCBYQ2B2YTOFNNTKAPYCY27GDXH5SBT3GCDS6COAUXAQSA,6Z5ACNHEQZZW5Z5KAN2JJNXQE2ZJ4VUQWXM4DEVHQWSXWCPHG2JQ,100957567,0,100957567,100957567,2024-10-14 15:33:02.254776+00:00,QHIYNEQSKWZKLW6AY3QSEQNJ4BIUHSCJ4XZJDLEC7VVK6FXLMWJV23G2SA,,No
6SLDPYAKUGHMMZAMVYT2JEVXKITHWTT6KONHUGZVTOU4QR2QMITTQC43HI,EVUWCD4KY47QFZECDM5EESHKMSKNJD7R37MC43T5XR4UPN5ADD7Q,16951392,16951392,0,0,2024-10-14 15:33:02.203390+00:00,,,No
ADQHZYI26L2Y32E2OEHOOLACG3UK2T5MXEHZQE2KUVCR4U6ZJUULWA2N4A,2P34D6LB3PBC53KXNZHA2LLPJEOIM3RVEGXY6OH5RV6GB6OELRCQ,26000000000,26000000000,0,26000000000,2024-10-14 15:32:44.419421+00:00,VPWRINHEWT76HFV5INQX6QTNOVILM4JRPIYW57H2RT7YZNG5IZUDHIUXL4,,No
JA4GQQR6XZZSPYF2VFPUYSOBUHTJN5VTEXUBSVYFKODAXAS2J74UDXXZ7U,U5C2T4NFZB54D2IEYAKZ5VKMLR34CXW5GK2FRPCMHGDSDHDMMRMQ,125000000000,125000000000,0,125000000000,2024-10-14 15:32:42.050849+00:00,HMBMWQ2GCG2KXEEKNLAW326TPGSCOOBUQQXW2FBAZI75F2MFI44PEA7R5I,,No
7W45RDMRE2M6UY7XB6SUBH46PDODYOEBY4FQTRVAPSQQHFLT7ZVXNV2U3E,YHZCKJPPKP44X2MLKUYLAREOE5WSJXT5ESQAYZKNXP5WRKEKM53A,6351351212,0,6351351212,6351351212,2024-10-14 15:32:38.639456+00:00,,,No
56TMPA5PZGLAR62TF2SUIJ5HXCREA2ZFNGNCXAWUOH4A65THFJNU34BONA,N7X3ZDC4Z6OINQ7EIU2XIN5R4F26YEGZC2KD5H4Q4SET2LEXVUFA,42700991,0,42700991,42700991,2024-10-14 15:32:36.648593+00:00,56TMPA5PZGLAR62TF2SUIJ5HXCREA2ZFNGNCXAWUOH4A65THFJNU34BONA,,No
ZQEAXBCNSDL6BUTMM2XX4EWXBLXAQV3XM2DDVL6STHRXQCQ2IYLEPYKLDY,QIZ54CXHGV23TQAKD7O5PEH4QHBKKFCQYYLQELR2KM52RZMOVJOA,1007545167,1007545167,0,0,2024-10-14 15:32:33.128329+00:00,3XCZRAHYAYTFH3L5XXHFIP56WKIMRCWLOFNFTCEETH36KGP25V4Y6BKQBE,,No
YDODONR2GR7CQ7NHEC5QH2EOIIFOMB53ZGWI6VZEYS2RUWSRMPWGIWB5B4,NEYRHSKF3HEWWKJ5DF4EAHU47D7SNEBZTPVXBT3425QYSMHW4RFA,60000000,60000000,0,0,2024-10-14 15:32:33.048593+00:00,,,No
E5EGOOWXSISKB75Q4UAZDADZYAHMEA7TJQEFAJDJJADV2BY4UUKALJ54YQ,ULNHAKCUKNTKDE5YT32WQQ2DN4PP5SRNHYLFWXYPZ6TCPEYHVAPQ,42000000000,42000000000,0,42000000000,2024-10-14 15:32:02.844178+00:00,KLKUMUW5EZEYYMBNQHE2GCIJCQ4UGW3WP6LTOVTK3LRNNFKAZTZL3ADVMA,,No
LORJ5VTSQY7RPTDRRI6KHGFOLVZIXS5V7Q5IYXKV3FH2MX4KE5EEZJ42MU,MJMWG5MP44URKW566EC33PN3D4ZZVEBK6VSJWXAUMBM3TSACLYFQ,100000000,100000000,0,0,2024-10-14 15:31:53.799260+00:00,,,No
5DG6YXCYHXSHXZISIAURJVHFRZT45CIXTR7JRH6M7TIZYNJEFZYM2R2XFQ,ETJ5RRYEW4HQVL46CQH7LJDNK7JIAVB5ITL6PLWZYL4JUSB5OIXA,39661601422,39661601422,0,0,2024-10-14 15:31:50.382253+00:00,,,No
A2KUZFHUYOIVQA75G7XQWIERRVLVUAJEXMAQ5ZO43W5P6EQYAL2YZYKIQQ,GFIOU7ERFC5FWEDI7H7MCPUKXVCFFOTUR23SQQAMFMVNYKUUSZDQ,268200000000,268200000000,0,268200000000,2024-10-14 15:31:33.284944+00:00,53OPIAAPZYRIH6GWDXAFPNU3IU5FF6L3GLJDZYCU6RJKVIHBXGNFJGFL24,,No
AKFSFD2ONA66TMEMKIGRKBNIPN5GXQDRYIEPEGFBCAVNFXZY67HF2JUKVE,UFN4PX7SLSN372ZHPIQGKCCDHAQF46VX6JYEYL7LQARQLYNOZEMQ,23595828248,0,23595828248,23595828248,2024-10-14 15:31:31.360754+00:00,BACWAGJCCYOMP6K2IBIPPQ6G4MIPNZAMUBL5SJG5MVINQKFX7IX7PZL6RQ,,No
NCIMKIUHP66PA3DKC526P33LUFIEFK4CTPNI2O4VQATUOK3BOH2VVTPNNI,3SXKGVHXDGVWXZLSBIL3D2EIEEYM2ETNDQ4W2XGZCBY7VSAY5SZQ,10000000,10000000,0,0,2024-10-14 15:31:31.256236+00:00,QHIYNEQSKWZKLW6AY3QSEQNJ4BIUHSCJ4XZJDLEC7VVK6FXLMWJV23G2SA,,No
WYMLVLTQD756OVHQ6YEJEMG3LDHUSORBN3SF3R2MXDWQT4G5MJCOFJJWYI,E6LQWMGR2VM2J6QQONPHVYSNRGQEX3FCE5GMNWO3BCNTYUIWENKA,38414203589,0,38414203589,38414203589,2024-10-14 15:31:01.969471+00:00,,,No
GQUS5OFK4RP5OZGGNTPFJLCRG5KCEEC3CVNPWFHBKDIXPJ7VIDRC4MDPVQ,ZI7QGISSEVDNRP4CL4A7ONODL2GQNRN52ZHIWJ7UOCO5UAJ4NUBA,3558487250,0,3558487250,3558487250,2024-10-14 15:30:59.104092+00:00,,,No
DDUZAJBKZKY67A5KWXKJ3LZC5BBSMCVKLRLVCFUKE3AKT73KHWFITKKRVM,YLDREJPXHXPDUAOLBBN7IUVLR6GLF3CZXQLGHJL2CXNL4TGASQ3A,200000000,200000000,0,0,2024-10-14 15:30:54.376492+00:00,QHIYNEQSKWZKLW6AY3QSEQNJ4BIUHSCJ4XZJDLEC7VVK6FXLMWJV23G2SA,,No
Q4TJYOLR6XK6THFHMQ5O3VSXEZVUMRQHJBNVXQSS4GN5XGDOL47S32VNZ4,ZFCAKQKZQPBUHHWSPPDGEMMOSM4PPRBUWFM47BMIB3HJFI26FO6Q,55400000000,55400000000,0,55400000000,2024-10-14 15:30:48.175455+00:00,JIMS77EIIZ54FO4E225B3G6FUXMM36GTBPC2CQVS4H4X3WGEGLG3PQQO2Y,,No
UTFJWM5YP6TSR66YHRYBNDZLCYTTSMLDBKKFTEE723HT7GJBGNCWD6UDC4,4GFM2PW3NXSAJL6KLIYLM7RGHEKFPJB7QM5TQJFJMXI25335TXZQ,32200000000000,32200000000000,0,0,2024-10-14 15:30:33.987736+00:00,,,No
CQCGCSQYOMXFJIREAIJ534EMDKACMBOYV6KMFJ2HHISEU5UEY2D5GSDKA4,V5S5UQHYX6E6ZZHMB26AXVG7UCW6TFOH27UFWVRKDANKBXWKG3DQ,318672464,100000000,218672464,218672464,2024-10-14 15:30:30.745589+00:00,,,No
WKZXBIX22APIBAPIHHGZWEOJI6EGHAFBVN373ODYIA3HAIF4WSH3T77QB4,ZXEZ3G4SQBFRB6ATB7ZOTQBGDVWMTQYG75RDRMYTQOKX5H3OX5HQ,127266758418,127266758418,0,0,2024-10-14 15:30:28.672424+00:00,,,No
QHIYNEQSKWZKLW6AY3QSEQNJ4BIUHSCJ4XZJDLEC7VVK6FXLMWJV23G2SA,Z2CQ2XAHMA2XRAZL2GTBBSDKBSKQNRFZ6T6GILZBHMJUX6XJ7L6A,70000000,70000000,0,0,2024-10-14 15:30:16.434336+00:00,,,No
RCRVGHJ5OGWF5GYEUSNZEXC4MCGHBVTHSLWFLQ5272GX5YRYG7IZEOTXIE,XJCFL5ZISNJ44KJWGW5TARDZA2YYUK3KZ2WD5ZUVDJ3VXJ637PDQ,1816004136,233699383,1582304753,1582304753,2024-10-14 15:30:04.740370+00:00,,,No
GFBOVCQPPFTFQ2WT7YTLJE6AGAKMYZJA4RXENVDM5NIJP5BBAXJH7X5AL4,XABO7I37IDDYYGFNWUMIQRFSTL6WK6L5BN2DOVPT764DM5QU7EIA,10000000,10000000,0,0,2024-10-14 15:29:50.260477+00:00,QHIYNEQSKWZKLW6AY3QSEQNJ4BIUHSCJ4XZJDLEC7VVK6FXLMWJV23G2SA,,No
6GX5CNG4OKJDUBQE3NSKXMSLLOLCGY7AMI6VA4U3VZWON5DNFI5CZU3GL4,D3467YEUTPPNDJXFCSAHE6H3NBZKML3U7L5O4JA22BE36LIUR72A,5676431996,5676431996,0,0,2024-10-14 15:29:48.049849+00:00,,,No
5GQGWGQSW76WQNBFNY42P2QMYVSXFGF2YTVSIFU2XSLIWWF5MKCW5BYMGQ,6HX5LBEOKSVKVRYPC5U46GRIGUFZDZJRNJRO4EBHRPKNESYI52HA,600000000,600000000,0,0,2024-10-14 15:29:07.339524+00:00,QHIYNEQSKWZKLW6AY3QSEQNJ4BIUHSCJ4XZJDLEC7VVK6FXLMWJV23G2SA,,No
RN753GH5TJNOSQKG37KRRHZC6WOO5ZS6A5WKEZMRWPRTSQRTMLN4B7BSEE,27QRW6H3ERAPE7U2FB66PNLA63XAK3SWMAA7HX2AVKR4H7UZFLYQ,4400000000,4400000000,0,0,2024-10-14 15:29:01.839208+00:00,,,No
ZA63KKVIV7MHSYMBZE3F6HZJJZDWUUPBHTXMC6R7V2H2AMYPPC43PXSSZE,7R4MVAZYAWTY3B5JJPVURRA76PDIVRL26LRHNXMLYMKE5ATVJF5A,13207000000,13207000000,0,13207000000,2024-10-14 15:28:33.289395+00:00,FSZMWNGHXAV4K5BAJWA7NKAFU3ZF6U4K7TYLP42O3YRC5Q4JGUN4FW4KZU,,No
Z5OKIQCUIS5AWU5TZOJGK7TYR43MZQ6XOBDZ4QYKIH4W63QFB2VWJLUECI,FI36MJB7R7O6LZHXXKD6YLZRWMYN5QCVHDNUC6BSKDIBAZUFDL7A,14201863960,0,14201863960,14201863960,2024-10-14 15:28:24.497286+00:00,Z5OKIQCUIS5AWU5TZOJGK7TYR43MZQ6XOBDZ4QYKIH4W63QFB2VWJLUECI,,No
NMZIMLUSVCUFJ4V2NBUEOZDDAHGRTAJJ66ZBTYGTMIWOYP3JCJNSIQZXMQ,3YZX5RV6I6IPECS5TTPHBKHACRXWMDWZLIKUZ4K5I3KKLGNNP4DQ,10586084755,10586084755,0,0,2024-10-14 15:28:22.534036+00:00,,,No
OEYMB4TYJAN53PQLT6JJXUXUZHXWRDD3ZWZFA4VPAAVDWA5WOUBRESOGLM,P5QTIWLUUDGAFOTLITYW3J3S35TAZNPV6FC5SMT2ETMFQARSTIAA,80048769578,80048769578,0,0,2024-10-14 15:27:50.266876+00:00,,,No
V6FOXUVVVTUUCOBS4C2BDA3CVS6MGY6DR6NT2S7E3QCVXH2HMKXKLK6UBY,34FFHDZGA5MBDADABJ66FWDOQYGJRBVDAS64FL4XBOMH2Y3AEMIQ,1029627900,0,1029627900,1029627900,2024-10-14 15:27:39.116160+00:00,V6FOXUVVVTUUCOBS4C2BDA3CVS6MGY6DR6NT2S7E3QCVXH2HMKXKLK6UBY,,No
TWB2YXI5NNLQJEMTZPZGBJTU3ZTENEI7IXGQMZMK5GUW3YNT2QW7G3MY4A,YCWT4XI2BBWILHZRUF3BW7QVCLPH33EXZEBAK3CKLBJVVTLMIPOQ,13626995869,0,13626995869,13626995869,2024-10-14 15:27:23.918914+00:00,LFC362SDCZKEEO57NXV52CXCOQLC5CIMSWASOVMTDQXOTCYZP463FYD2IM,,No
7SE7G4UHQHXXDLZ2HYWC5PJVA63ME5IESLUYNOPLLVMMVAWQCCUS4O5HHQ,BR4GARBYDHVNIC5GWCSGTJVGPLWUTREFA3ID6TJFFZADRLYA7HCA,10000000,10000000,0,0,2024-10-14 15:27:21.713674+00:00,QHIYNEQSKWZKLW6AY3QSEQNJ4BIUHSCJ4XZJDLEC7VVK6FXLMWJV23G2SA,,No
CPQE55QBGIRIFS7QG4JAN7ZAVVTIFEOS2HDCFUJRMVB3SPCADDCQ2NM5BE,FVIN2JTEZMEMRFL5G7VP3QCHIEYFVOTYCP7OZZEYZE6W354ROA5Q,6811176523,6400000000,411176523,411176523,2024-10-14 15:26:56.096392+00:00,,,No
D423CA6CDQJYLDZC6ZRGM5CCX3Q5CQZG36H2WQ5U6H627HKAMLAVOXW42U,ETZ2I6DFOW3VCB4FHAXTGXICCVGK7P36VQLAJ3P7MODJDJDQHOUQ,10000000,10000000,0,0,2024-10-14 15:26:49.460658+00:00,QHIYNEQSKWZKLW6AY3QSEQNJ4BIUHSCJ4XZJDLEC7VVK6FXLMWJV23G2SA,,No
E4RTSY63S5RQ46TZ7OP6I33TFMWHI4377KEMYHZ5MOCASWKMJVHXNLLYW4,XEIN34FUSXTGDXGHAMACJW27NOPSZUYO4D6GWYS7MCAHY3NOGW4A,47049995100,42800000000,4249995100,4249995100,2024-10-14 15:26:40.706441+00:00,,,No
F42PS6HXWPKT5JWPDAUDJCIH7Y3LIDCHMWS34XEQROUH22PP6QBRF5DDR4,ZUMYS7T4EP6TSZHGCGHF3U47JDSS4PN6JEITAJFB5QIGTFSTD7YA,529143967582,0,529143967582,529143967582,2024-10-14 15:26:33.164994+00:00,2QHOUJ5DFUTI6FCNXMWNLN34KWUPTPT2FXURLFLPMOWXOPOENLF2J4HR4Q,,No
DTD56XL4ZWSYR2WGYSMIEK7JF6AJOGS7YIHJLZBS4NE7AEJVBXTHZAC2GI,6KGTEXCU6ZVM56SZXVRJQF4EYQUZOLUE3EQ75YQ55HIENC4L7OCQ,98490000000,98490000000,0,98490000000,2024-10-14 15:25:34.598227+00:00,FHH62AQ2HGMIEUIE4ZUT4UBNOXICEWTM3CPSUJQZ4VOCNT6MO7C627Z5GU,,No
45IJEAINNQDBUY2PLT2JUMDG56IP6KSNNGEF6UYYUJQISP27X4GK6NS5HM,UKKCEL7P5REZXBO4NG4U26IOZP56UPGXUAIIX2XS5IFX6OB2P37A,49003722865,1000000000,48003722865,48003722865,2024-10-14 15:25:20.032708+00:00,,,No
57N7RHW4FPTSL4L5PY6AFUHZMSFSDNCUVAJFL3PC7UYEPXKV5VY4BKCD2Y,Y7M3A7IOI5AD4B63SLET5YOQGIH5ML7I5TZEQ3RZQR4N73RV23IQ,596000000000,596000000000,0,596000000000,2024-10-14 15:24:28.674985+00:00,SHSVAPD3KMF6IXCKPQRRRE3SZKDZ43H5UT2EHUZBAQZJEYBJAYCOQAVYSI,,No
5ONMIWQ3PRIIKLUT2YY2R5M47CVOSLIGID4PGB6JC2L6EZ4WZN3KMO7VYA,TS5V5QBO3KOK4WB7EWJ5Y6TI7AJ57VLKCADABEMQL43JJN3N7F2A,1947477634,1947477634,0,0,2024-10-14 15:24:05.771939+00:00,,,No
