Date,BKEX,BTC Markets,BTCTurk,Binance,BingX,BitGo,BitPanda,BitZ,Bitbox,Bitfinex,Bitkub,Bitmax,Bitrue,Bitso,Bitstamp,Bittrex,Bitvavo,Blockchain.com,ByBit,Changelly,CoinSpot,Coinbase,Coinex,Coinlist,Crypto.com,Gate.io,Hotbit,Indodax,Koibanx,Korbit,Kraken,Kucoin,MEXC,Netcoins,OKX,OkCoin,Paribu,Phemex,ProBit,Ripio,UpHold,Vindax,WhiteBIT,Total
2024-08-06,35490.044553000014,15008992.980181996,18411795.863102004,543949461.4080707,3255743.233088999,0.1979999989271164,114160550.31562404,0.1000000000803993,4645.409785000049,6901729.55203801,335227.95367099927,31837.76289300096,1638666.8035010006,5977006.379537002,2170660.448722011,202111.7659889995,119331572.62619802,10922.459158999884,74849548.39721294,1212877.170348999,44581136.68761302,1007033272.1250153,2873278.254106002,953667.8382889932,90395467.88534492,14683191.254454968,892647.8897660002,3838578.332992001,3.1260000000000048,3380971.744259003,9846647.143188134,4392756.546902992,6374052.254620998,1668401.5240549997,41985547.170384005,914837.4031360016,10245410.709987003,1979138.876314002,39405.64283199998,12173.997976999948,696669653.685702,926.5680990000004,233102.84603299893,2850483110.378747
2024-08-07,35490.044553000014,15014483.433367996,18411795.863102004,550270911.1764667,3258379.307975999,0.1979999989271164,114421273.77634405,0.1000000000803993,4645.409785000049,6901729.55203801,407216.4992339993,30483.66089300096,1406021.7945010003,6028901.728440003,2111477.704460011,202111.7659889995,119252296.75663902,19444.05146699988,74702135.26891194,1192966.155350999,44573195.83546502,1006953945.0577252,2876414.732928002,945851.4304139932,90589155.76280692,14812550.831790969,674233.9966030002,3838578.332992001,3.1260000000000048,3381711.751015004,8300699.063932134,4544379.214116992,2064318.1150869976,1739207.2056239997,42080303.38722601,914837.4031360016,10214365.028914005,2010611.737815002,39405.629831999984,12038.258926999948,696575794.306646,926.5680990000004,233102.84603299893,2851047393.870647
2024-08-08,35490.044553000014,15106256.037217995,18421795.86210201,549133230.8571117,3255218.381858999,0.1979999989271164,114485146.40355302,0.1000000000803993,4645.409785000049,7014559.62313301,471459.9696679993,29651.15989300096,1409728.4585680005,5858507.134495002,1981401.807509011,202111.7659889995,118114002.03887402,59287.79797799988,74310225.44732395,1089867.734356999,44551158.53891602,1007059666.9276963,2891583.994593002,943569.2693649932,90535801.95625092,14820582.108456967,650589.0396510002,3838578.332992001,3.1260000000000048,3399318.3646660037,7420846.549669133,5541826.577868992,1301871.4730499978,1734248.2046239995,41425781.23079,914837.4031360016,10236245.532014005,2030317.023062002,39405.629831999984,10774.858403999948,696459937.818676,926.5680990000004,233102.84603299893,2847023559.605815
2024-08-09,35490.044553000014,15060302.471377997,18421977.722915005,544090396.3813057,3287573.5655759987,0.1979999989271164,114884299.75963902,0.1000000000803993,4645.409785000049,7014339.77425001,314395.6919279993,29430.95689300096,1397743.7473950004,5883158.795932002,2550062.367641011,202111.7659889995,118073218.17697002,58940.08219199988,73693306.32860495,1075290.576612999,44428474.68631102,1005770410.0756712,2899339.845646002,938002.4268809932,90645859.28787193,14992060.365895968,647345.8692780002,3838578.332992001,3.1260000000000048,3396838.8520080037,8125738.826622133,2633835.6851949915,3181962.424255998,1732482.8943709997,41487074.791585006,914837.4031360016,10212056.545944003,2046407.0713360016,39405.629831999984,10611.377482999947,696581104.584343,926.5680990000004,233102.84603299893,2840833143.43435
2024-08-10,35490.044553000014,15055382.668030994,18421977.722915005,545234789.3687377,3299883.268900999,0.1979999989271164,115011663.69353202,0.1000000000803993,4645.409785000049,7015496.93531501,267909.6818149993,29229.48379300096,1408530.2005210004,5819585.572141002,2521407.665535011,202111.7659889995,117953289.01019202,58938.52731099988,73772092.80630895,1023530.466598999,44445431.45926502,1004960651.4824612,2862511.778421002,935801.107880993,90662065.11964692,15014621.293273969,623694.2868820002,3838578.332992001,3.1260000000000048,3396925.6051460034,8253108.791773133,2300284.702516992,2245475.186832998,1721659.9749229995,42133963.80999301,914837.4031360016,10195656.633704005,2087916.6576570016,39405.629831999984,10611.377482999947,696531847.108761,926.5680990000004,228248.3250539989,2840540180.3517094
2024-08-11,35490.044553000014,15057863.111930994,18426306.627115004,543991611.0054027,3328752.136086999,0.1979999989271164,115097103.38270502,0.1000000000803993,4645.409785000049,7017499.30431501,268158.2980929993,29127.08279300096,1405283.0226010005,5801291.859639002,2506789.124780011,202111.7659889995,118600358.986148,58233.09631999988,73910685.03105296,1009909.692920999,44403043.396984026,1004213093.6508723,2866042.469834002,938637.852071993,90521226.17768392,15090826.708888968,712615.1521240001,3838578.332992001,3.1260000000000048,3397180.7411870034,8212563.385367133,2248331.9502349915,2285897.097070998,1721659.9749229995,41726763.92063401,914837.4031360016,10159318.533597006,2098208.720629002,39405.629831999984,10558.988973999947,696520010.346993,926.5680990000004,225324.7864879989,2838896274.194847
2024-08-12,35490.044553000014,15020634.849098992,18426306.627115004,542948507.6036537,3313950.172431999,0.1979999989271164,115167985.171177,0.1000000000803993,4645.409785000049,7020299.3183150105,270504.6521529993,28459.97979300096,1404210.9438700003,5815396.668405002,2505992.441700011,202111.7659889995,118452502.70000102,57596.11427899988,73410736.27852696,996936.9256809992,44386558.11322103,1005052725.3100724,2868453.797225002,935249.8859229932,90278302.17881791,15018139.556001969,692796.2063970001,3838578.332992001,3.1260000000000048,3395755.440322004,8124528.454676133,2956165.505482991,2257608.578668998,1738652.9610159998,41927811.67165701,914837.4031360016,10188164.284297006,2111164.924142002,39297.05513199999,10130.030430999946,697016706.976565,926.5680990000004,225324.7864879989,2839060149.1112914
2024-08-13,35490.044553000014,15017064.847098991,18426573.103915,544195421.1482017,3320997.600742999,0.1979999989271164,115029265.06533402,0.1000000000803993,4645.409785000049,6926424.45562701,224974.6591529993,27806.37779300096,1396138.5446460005,5821893.293780002,2447559.259630011,202111.7659889995,118003001.578897,58235.89876199988,73724416.61432596,980157.5097249992,44374974.725720026,1004855050.0120964,2871467.404297002,928162.4256009932,90321094.86516193,14761032.991634969,748059.4425700001,3838578.332992001,3.1260000000000048,3399119.045994004,7630338.019656133,3843676.545820992,2197986.985451998,1725641.3808759998,42081589.34990001,914837.4031360016,10199363.566307006,2117292.1208380023,39297.05513199999,5604.996301999947,697011223.334666,926.5680990000004,224332.78548799892,2839931829.9596996
2024-08-14,35490.044553000014,15013111.598487994,18426573.103915,543889745.2598608,3297997.190046999,0.1979999989271164,115071006.01948002,0.1000000000803993,4645.409785000049,6892568.45025701,288424.9732289993,27614.07579300096,1404307.3295030005,5787288.175331002,2431645.155055011,202111.76600199952,117568619.01498802,58712.06820499988,74007333.11291495,1375757.755472999,44361480.37143703,1004284729.4111632,2858686.226919002,922443.7410039932,90238572.06293193,15031074.85645097,789918.463281,3838578.332992001,3.1260000000000048,3397453.059025003,8028109.480667133,3592372.733278992,2309917.978397998,1729044.9766789998,41550523.09994101,914837.4031360016,10270426.425038006,2123610.8533110023,38100.20450899999,5530.063334999947,696981138.628679,926.5680990000004,221274.7092229989,2839271703.576378
2024-08-15,35490.044553000014,15052684.810937991,18431573.102915004,542349749.4376568,3285120.7254689992,0.1979999989271164,115231536.28326102,0.1000000000803993,4645.409785000049,6900822.57252401,284107.4997949993,24367.46979300096,1375924.2703330005,5806194.786741002,2417070.372969012,202111.76600199952,117082617.13993402,60654.68294599988,75461751.33041595,1374112.306784999,44372453.84950203,1004719579.8734404,2828485.322962002,955522.853414993,90295446.2434439,14738520.73300097,813317.0509050001,3838578.332992001,3.1260000000000048,3424203.987239003,8021758.080947133,2651523.718420992,2296485.020580998,1722674.6502329998,41380139.956126,914837.4031360016,10283449.799683006,2157314.707350002,38100.20450899999,5305.068156999947,699738919.1624421,926.5680990000004,221274.7092229989,2840799354.732623
2024-08-16,35490.044553000014,15034436.038696991,18431573.102915004,544200832.5880618,3283838.1481419997,0.1979999989271164,115448847.15818602,0.1000000000803993,4645.409785000049,7074065.313524011,284200.5987949993,20676.46779300096,1388758.2777510004,5811645.211354002,2441721.449473012,202111.76600199952,117353450.15062702,64438.345182999874,75929320.00013494,1351454.4676569991,44367249.655376025,1004820150.7415674,2832219.0083560017,951230.248992993,90294179.6480959,14642929.29339597,779113.735896,3838578.332992001,3.1260000000000048,3424262.2799200034,7868005.016461133,2823941.572037992,1168571.9527599982,1731443.014387,41026661.197404005,914837.4031360016,10329067.114333006,2161017.221270002,38100.20350899999,5305.068156999947,699732607.080183,926.5680990000004,221274.7092229989,2842333179.028186
2024-08-17,35490.044553000014,15034122.543176994,18431573.102915004,542677728.9229178,3204397.5603529997,0.1979999989271164,115442955.13384302,0.1000000000803993,4645.409785000049,7073193.05096101,281659.9218009993,20831.37096300096,1395293.3092030005,5813631.082397003,2481086.036107011,202111.76600199952,117540453.96438102,64438.345182999874,75994923.49546795,1310496.0648369992,44352998.07658102,1004771661.1571574,2842874.6273540016,946014.878118993,90300414.75489692,14624319.03395197,767907.6699930001,3838578.332992001,3.1260000000000048,3425513.4826920037,8018228.561880133,3706469.057353992,1250101.233304998,1726482.827407,41645017.613263,914837.4031360016,10320312.526890006,2163608.114709002,38100.20350899999,12665.791512999947,699719734.183977,926.5680990000004,221274.7092229989,2842617075.356849
